spotify_id,title,artist,feat_artists,spotify_url,popularity,lyrics,duration_ms,song_art_image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spechiness
210. INT. OWLSHIP - THAT MOMENT
DREIBERG, disconsolate, holds LAURIE gently by the shoulders.
LAURIE
I should've told you, Dan.  I'm sorry.  I just wanted things between
us to be -- happy.  For a while.  I --
DREIBERG
It doesn't change a thing, Laurie.  I love you.
He tries to pull her close but she turns away, her eyes welling up
with tears.
LAURIE
I love you too, Dan, I -- why don't you give me a minute to get
myself together, okay?
211. EXT. WAREHOUSE - THAT MOMENT - NIGHT
A distraught DREIBERG descends the rope ladder from the OWLSHIP.
RORSCHACH has uncovered a spare blot-mask; with a hiss of
satisfaction he pulls it on over his head.  When he turns, he sees
DREIBERG staring slack-jawed at an inexplicable sight.
Above their heads, the OWLSHIP has begun to glow -- BRIGHT BLUE.
212. INT. OWLSHIP - THAT MOMENT - NIGHT
LAURIE backs against the control panel as an iridescent blue corona
resolves itself into the figure of DR. MANHATTAN.
LAURIE
Jon.  What are you doing here?
DR. MANHATTAN
I'm not here.  I'm still on Mars.  I've come to collect you.
LAURIE
Collect me?
DR. MANHATTAN
In the immediate future we're on Mars.  I'm telling you goodbye.
You're trying to convince me to cure your illness . . .
LAURIE
Jon, no -- I can't --
DR. MANHATTAN
It will happen, Laurie.  I've already seen it.  Neither of us
can do anything to change it.
DREIBERG's frantically climbing the ladder.  He pokes his head inside
the cockpit just in time to see LAURIE reaching out for DR.
MANHATTAN's hand.
DREIBERG
LAURIE!  DON'T --
Hands touch.  A shimmering blue halo surrounds DR. MANHATTAN and
LAURIE, and the two of them DISSOLVE.
Stunned, DREIBERG clambers aboard.  There's obviously nothing he can
do.  RORSCHACH is only a second or two behind them.
RORSCHACH
Where's Laurie?
DREIBERG
I don't think she's coming with us.
DISSOLVE TO:
213. EXT. MARS - NIGHT
A BLUE SLIT opens in the sky, mere inches above the Martian
surface;  DR. MANHATTAN steps placidly through, and a moment later
LAURIE tumbles out behind him.  She takes a couple of halting steps,
then GASPS SOUNDLESSLY -- and PITCHES FORWARD onto the shifting red
sands.
DR. MANHATTAN's gone several paces before he realizes there's a
problem.  Eventually, though, he turns -- and spots LAURIE clawing at
the air, trying and failing to draw a breath.  He walks patiently back
and extends his hand;  LAURIE grabs it, and is magically surrounded by
a HALO OF OXYGEN.
DR. MANHATTAN
The atmosphere.  I'm sorry.  These things slip my mind.
LAURIE
Jesus, Jon, I nearly choked to -- where are we --
Ignoring her, he turns.  She hurries to keep pace with him.  Then she
stops in her tracks.
Before her, in the distance, looms DR. MANHATTAN's new abode: a
PALACE OF GLASS, vast and resplendent, towering over the barren
sands.  At its heart stands a gargantuan, ruby-colored HOURGLASS,
surrounded by an intricate system of gears and ratchets, spires and
pendulums . . . the guts of a clock, transfigured into a shimmering
crystalline castle.
DR. MANHATTAN
I live here now.
He strides placidly forward.  LAURIE, boggled, stumbles along after
him.
CUT TO:
214. INT. OWLSHIP - NIGHT
TIGHT ON the distraught DREIBERG, his pained face illuminated by the
glow of the instrument panel.  RORSCHACH sits calmly behind him.
RORSCHACH
Heading south.  What's the plan?
DREIBERG
We're running, Rorschach.  We've got no place to go.  We're
hightailing it down to Adrian's.
RORSCHACH
Veidt's assassin.  Leads to follow.  Can't just --
DREIBERG
(exploding)
Cases, leads -- they don't matter, Rorschach.  The world's about to
end.  If someone is trying to kill us, it doesn't
matter.
RORSCHACH
Coward.  Giving up.
DREIBERG
SHUT UP, Rorschach.
RORSCHACH settles back, lets out a soft, thoughtful HISS.
RORSCHACH
Sorry, Daniel.  You've always been a good friend.  I know that.
(pause)
Sorry about Laurie.
DREIBERG
(choked voice)
Okay, let's just . . . thank you.
For a few moments they fly on in silence.  RORSCHACH can't leave well
enough alone.  Deep in thought, he scratches his chin.
RORSCHACH
Veidt's not stupid.  Could have angle.  -- Might be good move.
CUT TO:
215. EXT. MARS - DR. MANHATTAN'S PALACE - NIGHT
LAURIE follows DR. MANHATTAN up a ruby-crystal stairway which spirals
around the exterior of his great glass castle.  Off to her side, the
enormous gears and ratchets which rim its core are SHIFTING, MESHING
-- like the quartz movement of a fine Swiss watch.
LAURIE
This whole place is ticking.  Does it -- keep time?
DR. MANHATTAN
Yes.  In about . . . thirty seconds, for example, you'll tell me
you're sleeping with Dreiberg.
LAURIE
You -- you know about me and Dan?
He gives her a cryptic smile and marches up to the next level.
DR. MANHATTAN
Time is the key, Laurie.  If I can unlock the origins of time, I'll
finally be able to reconcile quantum physics and relativity.
LAURIE looks at him crosseyed -- and heaves a sigh.
LAURIE
Jon, does anybody know what the hell you're talking about?
(flustered)
Dan's just an ordinary guy, but he talks to me.  When he looks
at me he's seeing something more than just a -- a collection of
atoms.
DR. MANHATTAN
(startled)
Then you're sleeping with Dreiberg?
LAURIE
Well, I just, you just said -- don't act surprised.
DR. MANHATTAN
That's how time works, Laurie.  Everything is preordained . . . even
my responses.
(nodding)
We're all puppets.  I'm just a puppet who can see the strings.  --
Thirty seconds.
She GROANS in frustration as they reach a balcony near the pinnacle
of the huge glass tower.  The Martian plains spread out for miles
below them; above, the stars stretch to infinity.  A chill, violent
WIND whips across their faces.
DR. MANHATTAN
I'll be here for the next year or so.  Then I'm going to work my way
out toward the edge of the universe.
(staring out at the landscape)
Utterly uncorrupted by man.  Isn't it beautiful?
She moves to the edge of the balcony, gazes off at the bleak and
fissured Martian surface.  Suddenly she feels very alone -- and
frightened.
LAURIE
Jon -- there's something I have to know.  Did you love me
once?
DR. MANHATTAN
Yes, I loved you.  I left the earth when I lost you.
LAURIE
Yet you must've known all along that you'd give me cancer.  Just be
being with me.
DR. MANHATTAN
I didn't give you cancer, Laurie.  Not you, not the others.  I don't
know what did.
LAURIE
But you knew that I'd -- die.
DR. MANHATTAN
Memories of the future are just like any others.  I've tried not to
dwell on the unpleasant ones . . .
(pause)
You won't die of cancer, Laurie.  There won't be time for that.
LAURIE's blood runs cold as she realizes what he's telling her.
LAURIE
Then it's going to happen.  The world's going to end.  -- And you've
always known.
DR. MANHATTAN
(nodding)
Always.  Ever since the day I died.
He walks a few paces up the crystalline steps and surveys the
forbidding Martian landscape.  Behind him, LAURIE buries her face in
her hands.
DR. MANHATTAN (cont.)
Do you understand me, Laurie?  Do you see what it's been like for me
these last years?  Knowing that everything I knew and loved would be
destroyed . . . and that by leaving Earth, I would be the helpless
agent of its destruction?
LAURIE
(sobbing)
Then why don't you . . . do something about it!
DR. MANHATTAN
Because --
LAURIE
Because you can't, I know, it's preordained.  So sorry.  I forgot.
(angrily)
Jon.  This, this ""script"" you're following . . . who writes it?
DR. MANHATTAN
I don't know yet.  I should be able to tell you in -- roughly six
hundred years.
That about tears it for LAURIE.  She storms over and grabs him by the
shoulders:
LAURIE
I can't stand any more of this.  I want to go back.  If I'm going to
die I want to be with -- other people.
DR. MANHATTAN
Please, Laurie.  Not yet.  I've got eons stretching before me, a
universe to explore.  I'll be alone.
(reaching for her hand)
You're the last human being I'll ever see.
CUT TO:
216. AERIAL SHOT - ON OWLSHIP - NIGHT
The OWLSHIP streaking through the icy stratosphere above the south
Atlantic.  Suddenly it BOUNCES in midair -- JERKS to the right -- and
begins to SPIRAL DOWNWARD into the clouds . . .
217. INT. OWLSHIP - THAT MOMENT - NIGHT
DREIBERG is frantically throwing switches as they lurch to and fro.
Finally he manages to get the ship righted.  RORSCHACH's taken a bad
tumble; he picks himself up off the cabin floor and asks:
RORSCHACH
What happened?
DREIBERG
The guidance system's fried.  I had to switch to manual.  -- Some
kind of massive electromagnetic shockwave.
RORSCHACH
What caused it?
DREIBERG
Don't know.  Nothing I can think of --
(apprehensively)
-- outside of a nuclear blast.
DISSOLVE TO:
218. EXT. ANTARCTICA - KARNAK - NIGHT
VEIDT'S VAST COMPLEX is little more than a DIM GLOW, barely visible
through a SWIRLING BLIZZARD.
219. INT. KARNAK - INFORMATION ROOM - THAT MOMENT
VEIDT sits before his VIDEO WALL, sipping mulled wine from a goblet.  Almost simultaneously, two SCREENS -- labeled ³MOSCOW² and ³WASHINGTON, D.C.² -- go to SUDDEN BLINDING WHITE.
A second later, the screens show nothing but RANDOM VIDEO NOISE.  VEIDT leans back in his chair and cocks an eyebrow, seemingly unperturbed.
220. EXT. ANTARCTICA - NIGHT
The OWLSHIP streaks downward through a TOTAL WHITEOUT.
221. INT. OWLSHIP - THAT MOMENT
Through the cockpit, KARNAK¹s visible -- for an instant.  Then, it¹s lost in the snows again.
DREIBERG
I¹m taking her down.
(frantically throwing switches)
Radar¹s blown.  I¹ll have to wing it.  Strap in, Rorschach --
The SHIP ROCKS with the force of a premature IMPACT.
222. EXT. ANTARCTICA - ON OWLSHIP - THAT MOMENT
The OWLSHIP takes a HARD BOUNCE against the snow.  The hull CRUMPLES as the craft TIPS SIDEWAYS and plows into a DEEP DRIFT.
A HATCH springs open, and DREIBERG and RORSCHACH dig their way out.  They¹re slightly underdressed for the weather.  Spotting the lights of KARNAK in the distance, they turn up their collars and PRESS ON.
223. INT. KARNAK - INFORMATION ROOM - THAT MOMENT
VEIDT¹s eyeing the closed-circuit SECURITY MONITOR which shows the exterior of the complex.  He spots TWO TINY FIGURES slogging through the blizzard.
As he watches, the screens for ³LONDON² and ³PARIS² go WHITE.
224. EXT. KARNAK - A MOMENT LATER
DREIBERG and RORSCHACH, half-frozen and covered in frost, make it to the great metal entry doors -- and START BANGING.  A VIDEO CAMERA mounted over the door rotates into position.  A soothing, computerized WOMAN¹S VOICE announces:
VOICE
Welcome to Karnak.  Please identify yourself.
DREIBERG
Adrian!  It¹s Dreiberg.  For God¹s sake open the doors.
Nothing happens.  DREIBERG POUNDS against the doors.
DREIBERG (cont.)
Adrian!  We¹re freezing to death out here!
He slumps to the ground exhausted, barely able to draw a breath.  The snow lies in FOUR-FOOT DRIFTS against the door.
RORSCHACH
. . . He¹s not coming, Daniel.
225. INT KARNAK - INFORMATION ROOM - THAT MOMENT
On the surveillance monitor, RORSCHACH and DREIBERG shamble off.  VEIDT stands, hits his remote.  The picture dies -- leaving a mere 199 screens in operation.
The wall is now checkerboarded with monitors showing nothing but VIDEO SNOW.  As VEIDT strides calmly out of the room, ³PRAGUE² goes white.
226. EXT. KARNAK - NIGHT
DREIBERG on his knees, half-buried in snow.  He topples forward, unable to go on.  A PAIR OF GLOVED HANDS enter frame and YANK HIM UPWARD.
DREIBERG
Can¹t move . . . we¹re done for.
RORSCHACH
Come on.  Found an exhaust vent.
RORSCHACH drags the helpless DREIBERG around the side of the complex, where SNOW blows in flurries at the mouth of a TUNNEL-LIKE STRUCTURE.
RORSCHACH (cont.)
Veidt.  It¹s been Veidt all along.  He¹ll pay for this.
227. INT. KARNAK - DINING HALL - NIGHT
VEIDT alone at a long table in his cavernous dining hall, coolly eating dinner.  Behind him, above the mammoth entry doors, hangs a TAPESTRY -- Alexander slicing through the Gordian Knot.
TWO BATTERED FIGURES creep silently into the hall.
VEIDT sits calmly, betraying nothing.  At his side, the MUTANT LYNX
growls.  His hand closes tightly around the scruff of the animal's
neck: quiet, girl.
RORSCHACH reaches into his trenchcoat and pulls out a RHODOPSIN
FLASHER -- the same weapon CAPT. METROPOLIS used in the opening
scene.  Suddenly . . .
RORSCHACH
VEIDT!
VEIDT WHIRLS.  He flings a PLATTER, Frisbee-style, across the hall;
it catches RORSCHACH on the chin and sends him sprawling.  DREIBERG
backs against a wall in horror as the LYNX comes sprinting toward
him, TEETH BARED.
VEIDT claps his hands twice, and the CAT relents.  He reaches for a
futuristic STUN GUN, which has been lying on the table all along --
part of the place setting -- and advances on his old colleagues.
DREIBERG
Adrian.  What are you doing?  Why wouldn't you let us in?
RORSCHACH
He's the one.  He's been the one all along.  Stalking us.
DREIBERG
Adrian -- you?  You killed Blake, and --
VEIDT
Yeah.  See, I've been working on a little project.  Top secret, of
course . . .
DREIBERG
The missing scientists.
VEIDT
Uh huh.  You might recognize the names.  Quite a few of them worked
at Gila Flats.
RORSCHACH
Gila Flats -- place where Jon turned into . . .
VEIDT
Dr. Manhattan, right.  Now if you boys care to join me, we'll go save
the world.
228. INT. KARNAK - A MOMENT LATER - NIGHT
Gun in hand, VEIDT marches them through the halls of Karnak.
RORSCHACH throws an occasional glance behind him; the LYNX is nipping
at his heels.
VEIDT
Blake thought the Russians were trying to spirit off our researchers
-- to create their own nuclear superman.  It wasn't Russia.
(tapping his chest)
It was me.  When he figured that out, of course I had to kill
him.  The rest of it -- Rorschach's capture, my ""assassination"" --
that was just to keep you busy.  All that really mattered was getting
rid of Dr. Manhattan.
DREIBERG
What??
VEIDT
I couldn't let him interfere with my project.
RORSCHACH
Veidt.  You're the one who started World War III.
VEIDT
No.  I just hastened the inevitable.
(smiling)
He's been ready to blow for years.  I knew all it would take was a
little push.  So I, uh . . . gave his friends and associates
cancer.
DREIBERG
Laurie?  You're responsible for --
VEIDT reaches into his pocket for his gold cigarette case.  He pulls
out a smoke and strikes it against the box.
VEIDT (cont.)
One thing I've learned about cancer -- it's much easier to generate
than it is to cure.
DREIBERG, enraged, CHARGES at him.  The LYNX roars.  VEIDT swings the
stun gun across DREIBERG's face, knocking him to the floor -- and
LEVELS the futuristic weapon DIRECTLY AT HIS HEAD.
VEIDT
Let's get something straight.  If you try that again, I'll kill you
without a moment's thought.
They've reached the entrance to VEIDT's information room.  200
SCREENS blink and flicker as he waves the gun, gesturing them
inside.
RORSCHACH
Call off the cat and I'll kill you, Veidt.
VEIDT
Before you do that, you might want to look at what I've been looking
